Hospital Name,Hospital Email,Hospital Phone,Hospital Address,Establishment Year,Facility (Type),City,Rating (Mortality),Department Count,Doctor Count,Patient Name,Patient Phone,Patient Address,Patient Birthdate
Baptist Medical Center - Beaches,christie@langosh.test,3417198861566,379 Yuk Squares Powlowski Orchard Street,1816,Private,Jacksonville Beach,Above,0,0
Florida Hospital Flagler,tyron@bartoletti.example,16718710525404,24197 Kindra Vista Daniel Unions Street,2023,Church,Palm Coast,Same,0,0
Bartow Regional Medical Center,aliza_hintz@bashirian.example,5025278651892,46717 Ligia Court Wilkinson Place Street,1808,Proprietary,Bartow,Same,0,0
North Okaloosa Medical Center,von.gorczany@grimes.example,2679721596575,6357 Schmidt Run Nila Squares Street,1807,Private,Crestview,Same,0,0
Santa Rosa Medical Center,tashina_koch@schiller.example,7615059042539,4847 Shawn Trail Glenn Road Street,1962,Proprietary,Milton,Same,0,0
Homestead Hospital,tobias@rodriguez-klein.test,5071705272378,4348 Dannie Pike Verna Junction Street,1803,Private,Homestead,Same,0,0
Palms Of Pasadena Hospital,edison@heidenreich.test,3878145982105,8322 Minda Rest Chauncey Avenue Street,1776,Proprietary,Saint Petersburg,Same,0,0
Morton Plant Hospital,weldon@botsford-schneider.test,3554151283651,328 Rupert Overpass Mammie Ville Street,2003,Private,Clearwater,Same,0,0
Tampa General Hospital,ezekiel_bartoletti@beier.example,2285513732223,56392 Fisher Fort Amado Drive Street,1786,Private,Tampa,Same,0,0
Lakeside Medical Center,rueben@roob.test,9736470035096,275 Peter Knolls Terrell Mountain Street,1713,Government,Belle Glade,Same,0,0
Aventura Hospital And Medical Center,giovanni.yost@howell.example,24511791511228,2354 Suzanna Shore Hirthe Burgs Street,1987,Private,Aventura,Above,0,0
South Florida Baptist Hospital,denis@lehner.test,8211624765692,309 Ernser Parkways Latina Rapids Street,1966,Private,Plant City,Same,0,0
Ed Fraser Memorial Hospital,charis@walsh.example,612007003368,547 O'Hara Corners Iesha Villages Street,1887,Government,Macclenny,None,0,0
Tallahassee Memorial Hospital,cleo_schimmel@parker.example,85015226233440,909 Stehr Flat Miller Stream Street,1851,Private,Tallahassee,Below,0,0
Heart Of Florida Regional Medical Center,armanda@waters.example,955339451904,35643 Littel Islands Reichel Village Street,1863,Proprietary,Davenport,Same,0,0
Baptist Medical Center - Nassau,nenita@gleichner.example,2389804088732,69272 Garrett Islands Larkin Spring Street,1808,Government,Fernandina Beach,Same,0,0
Jackson Hospital,hung@king-nitzsche.example,2715013435326,25132 Wunsch Village Trish Ramp Street,1921,Government,Marianna,Same,0,0
Lower Keys Medical Center,anjelica@renner.test,579463968315,92453 Murazik Views Marvin Streets Street,1950,Proprietary,Key West,Same,0,0
Mayo Clinic,robbi.mraz@walker-wiegand.example,29917147116661,664 Jess Meadows Torphy Groves Street,1940,Private,Jacksonville,Above,0,0
South Miami Hospital,susy@larkin.test,9944023403651,173 Kuhlman Passage Heathcote Mount Street,1963,Private,South Miami,Same,0,0
Lake City Medical Center,dorsey@barton-mosciski.example,124616217205725,765 Elvis Harbors Akiko Motorway Street,1899,Private,Lake City,Same,0,0
Lakeland Regional Medical Center,chuck@prohaska-kautzer.example,38718949963321,18951 Del Glen Kohler Road Street,1748,Private,Lakeland,Below,0,0
Central Florida Regional Hospital,sandy@heller-yundt.example,9718457954794,25953 Dennis Lodge Alexis Streets Street,1959,Proprietary,Sanford,Above,0,0
Doctors Hospital Of Sarasota,riley@daniel.test,516702282672,80709 Goldner Cliffs Bergnaum Cliff Street,1988,Proprietary,Sarasota,Same,0,0
Plantation General Hospital,dori.dickens@pouros.test,341637936465,18367 Danial Brook Cathrine Knolls Street,1805,Proprietary,Plantation,Above,0,0
Boca Raton Regional Hospital,jerrie.gusikowski@bode.test,16706420455898,537 McGlynn Port Schamberger Flat Street,1972,Private,Boca Raton,Above,0,0
Florida Hospital Tampa,rudy_gleichner@stehr.example,5934498572263,918 Zemlak Parks Regine Throughway Street,2000,Private,Tampa,Below,0,0
Desoto Memorial Hospital,tanner.hessel@hahn.test,2211442982026,73591 Shanon Estate Tromp Station Street,1980,Private,Arcadia,Same,0,0
Palm Beach Gardens Medical Center,peggie@marvin-thompson.test,2384511575349,5235 Hortense Cape Ondricka Villages Street,1838,Proprietary,Palm Beach Gardens,Same,0,0
Cape Canaveral Hospital,ramiro_mayert@kertzmann-larkin.test,394014373184,4984 Emelia Key Asa Trace Street,1764,Private,Cocoa Beach,Same,0,0
Memorial Hospital Jacksonville,kurtis_hills@dicki.test,535183176237,213 Gibson Squares Tyree Glens Street,1930,Proprietary,Jacksonville,Same,0,0
St Petersburg General Hospital,emil.metz@feeney.test,2121436440571,466 Diana Prairie Mertie Ford Street,1872,Proprietary,Saint Petersburg,Same,0,0
Larkin Community Hospital,alisha_koss@stoltenberg.example,614576207185,442 Jammie Valley Rosamond Cove Street,1724,Proprietary,South Miami,Same,0,0
Coral Gables Hospital,latoyia@barrows.example,14411164892307,7089 Lindy Hollow O'Conner Route Street,1972,Proprietary,Coral Gables,Above,0,0
Palmetto General Hospital,vincent@lebsack-mclaughlin.test,3724267641224,2240 Langosh Ways Elias Port Street,2013,Proprietary,Hialeah,Same,0,0
Northwest Medical Center,jarrett_nader@zemlak.example,2915970455736,6269 Kub Manors Altenwerth Passage Street,1821,Proprietary,Margate,Same,0,0
Medical Center Of Trinity,nisha_bayer@pollich-farrell.test,563943194177,52464 O'Connell Estate Bosco Way Street,1892,Proprietary,Trinity,Below,0,0
Broward Health Imperial Point,jon@boyer-graham.test,2573252466726,368 Eddie Street Nikolaus Way Street,1788,Government,Fort Lauderdale,Same,0,0
North Florida Regional Medical Center,lael.aufderhar@bartell.test,6901012227043,895 Aja Spur Jaskolski Haven Street,1806,Proprietary,Gainesville,Same,0,0
Memorial Hospital Of Tampa,leopoldo_kiehn@lynch.test,6755722335321,5500 Fadel Meadow White Drive Street,1991,Proprietary,Tampa,Same,0,0
Kendall Regional Medical Center,verena_cummings@bruen.test,23816072130079,892 Armstrong Cliffs Ismael Union Street,1878,Proprietary,Miami,Above,0,0
Florida Hospital Dade City,rosalina@aufderhar.example,6019897821547,8906 Borer Overpass Pete Springs Street,1714,Proprietary,Dade City,Same,0,0
Ocala Regional Medical Center,eldora@schuster.test,23418261835317,25837 Terry Spring Elliot Centers Street,1701,Proprietary,Ocala,Below,0,0
Blake Medical Center,genoveva.smith@runolfsson.test,24018000451407,889 Erdman Flat Lynch Way Street,1852,Proprietary,Bradenton,Below,0,0
Steward Sebastian River Medical Center,krishna@marvin-greenfelder.example,168416083876549,43734 Chase Circles Mickey Valley Street,1909,Proprietary,Sebastian,Same,0,0
Gulf Coast Medical Center Lee Mem Health System,seymour.stanton@dickens-dach.example,5991565729637,11480 Reinaldo Mount Hickle Mews Street,1885,Government,Fort Myers,Same,0,0
Fort Walton Beach Medical Center,marshall_feil@bashirian.example,6747874683929,936 Parker Bypass Kuphal Hollow Street,1842,Proprietary,Fort Walton Beach,Below,0,0
University Hospital And Medical Center,lanora.feest@bergstrom.test,394910491099,295 Rolland Hollow Rex Mountains Street,1716,Proprietary,Tamarac,Same,0,0
Orange Park Medical Center,rupert_cruickshank@bayer.test,317679305163,713 Providencia Island D'Amore Fords Street,1930,Unknown,Orange Park,Same,0,0
Westside Regional Medical Center,annelle@huels.test,2369093266467,6493 Maggio Meadows Kelvin Circles Street,1810,Proprietary,Plantation,Same,0,0
Memorial Hospital Pembroke,cassidy@bradtke.example,8805074630095,777 McDermott Walks Quitzon Wall Street,1845,Government,Pembroke Pines,Same,0,0
West Florida Hospital,vivan@stroman-dibbert.example,2355068826230,3634 Schoen Street Arron Squares Street,1853,Proprietary,Pensacola,Same,0,0
Putnam Community Medical Center,cedric.wehner@morar.example,9012028658002,10917 Macejkovic Radial Cruickshank Plains Street,1734,Proprietary,Palatka,Same,0,0
Fawcett Memorial Hospital,meryl@ortiz-weber.example,916839307760,3772 Boyce Plaza Harvey Trail Street,1780,Proprietary,Port Charlotte,Same,0,0
Northside Hospital,amado@barton.test,5988332228512,843 Corkery Meadow Lacresha Green Street,1935,Proprietary,Saint Petersburg,Same,0,0
Gulf Coast Regional Medical Center,consuela@renner.example,12425934833541,290 Cummerata Knoll Smitham Green Street,1902,Proprietary,Panama City,Same,0,0
Brandon Regional Hospital,erwin@brakus-leffler.example,841867005267,1001 Schiller Island Sauer View Street,1845,Proprietary,Brandon,Above,0,0
Cape Coral Hospital,chun@douglas.test,97515966449584,94591 Lavone Prairie Rob Springs Street,1801,Government,Cape Coral,Same,0,0
Lawnwood Regional Medical Center & Heart Institute,lauralee_zboncak@raynor.test,13402364154929,2084 Christinia Street Kessler Via Street,1991,Proprietary,Fort Pierce,Same,0,0
Largo Medical Center,shanti_hilll@crist.test,9757568961312,92358 Williams Crescent Yanira Hill Street,1878,Proprietary,Largo,Same,0,0
Bayfront Health Seven Rivers,douglas@von.example,5071681081644,12728 Marla Burg Dwayne Lane Street,1982,Proprietary,Crystal River,Below,0,0
Raulerson Hospital,cliff_willms@moore.test,3891181159525,13469 Marlo Road Mayert Field Street,1805,Proprietary,Okeechobee,Same,0,0
Jupiter Medical Center,magaret@witting.example,5036752817365,645 Deckow Meadows Antonio Island Street,1990,Private,Jupiter,Above,0,0
Capital Regional Medical Center,edris@kautzer.test,363498839698,72029 Consuelo Neck Weimann Green Street,1904,Proprietary,Tallahassee,Same,0,0
Tampa Community Hospital,leigh.grant@marquardt.example,6757332604419,5247 Zelda Mountains Odessa Stravenue Street,1807,Proprietary,Tampa,Same,0,0
Regional Medical Center Bayonet Point,kathryne_wyman@brown.test,25115406968122,37743 Koelpin Lodge Pfeffer Wells Street,1788,Proprietary,Hudson,Below,0,0
Delray Medical Center,mariana_koch@leuschke-berge.test,2638452856305,8253 Cartwright Overpass Hoppe Circle Street,1843,Proprietary,Delray Beach,Same,0,0
South Bay Hospital,sharmaine.harris@hane.example,6886388457710,76973 Tamie Islands Jani Mount Street,2001,Proprietary,Sun City Center,Same,0,0
St Lucie Medical Center,sadie_corkery@heller.test,578426922211,53303 Clair Parks Macejkovic Plaza Street,1938,Proprietary,Port Saint Lucie,Below,0,0
Oak Hill Hospital,colton@steuber.example,8617393674904,1322 Ethyl Motorway Patrick Harbor Street,1922,Unknown,Brooksville,Below,0,0
Mease Countryside Hospital,king.stark@johnston.test,656009246701,1867 Klein Islands Bergstrom Extension Street,1808,Private,Safety Harbor,Below,0,0
Gulf Breeze Hospital,oralia@sawayn.example,2631094307576,79268 Metz Glen Hai Crest Street,1835,Unknown,Gulf Breeze,Above,0,0
Englewood Community Hospital,georgeann_skiles@lockman.test,5948859354500,682 Doyle Extensions Harber Fords Street,1822,Proprietary,Englewood,Same,0,0
West Boca Medical Center,mathew@strosin.test,88616899124290,8927 Crystle Vista Ryan Manor Street,1707,Proprietary,Boca Raton,Same,0,0
Palms West Hospital,selma@stanton.example,2666899029809,78108 Marvin Loop Nitzsche Gardens Street,1832,Proprietary,Loxahatchee,Same,0,0
Wellington Regional Medical Center Llc,magan@swift.test,12967812167,233 Wisoky Parkways Bernard Avenue Street,1727,Proprietary,Wellington,Below,0,0
Broward Health Coral Springs,hilde@haag.example,6836525087065,780 Douglass Pass Torphy Plaza Street,1905,Government,Coral Springs,Same,0,0
Douglas Gardens Hospital,ramon@beer-wiegand.example,822835160342,5271 Dooley Gateway Mitchell Valleys Street,1716,Private,Miami,None,0,0
Memorial Hospital West,mervin.kihn@abbott.test,901146644848,5578 Hessel Flats Shantelle Mountain Street,1784,Government,Pembroke Pines,Above,0,0
Westchester General Hospital,minh@hickle.example,2695755021639,74747 Carlena Station Latanya Radial Street,1867,Proprietary,Miami,Above,0,0
Memorial Hospital Miramar,bette@tillman.test,6887442993345,9569 Johnathon View Buddy Viaduct Street,1926,Government,Miramar,Same,0,0
Physicians Regional Medical Center - Pine Ridge,roselia_orn@jacobs.test,19391547144111,271 Erdman Landing Bryce Highway Street,1765,Proprietary,Naples,Same,0,0
Good Samaritan Medical Center,federico_dooley@daniel-hodkiewicz.example,6869649775169,6928 Mitchell Lakes Gottlieb Stream Street,1913,Proprietary,West Palm Beach,Same,0,0
St Mary's Medical Center,lindsay.zulauf@denesik.test,97718613967871,9455 Kaila Stravenue Davis Throughway Street,1847,Proprietary,West Palm Beach,Below,0,0
Cleveland Clinic Hospital,marlin.marks@heidenreich.test,2563877564493,265 Kala Fork Sadye Circles Street,1977,Proprietary,Weston,Same,0,0
"Villages Regional Hospital, The",adria@gulgowski.example,2306838221138,46767 Rutherford Landing Lehner Squares Street,1739,Private,The Villages,Below,0,0
Steward Melbourne Hospital,luis.langworth@feeney.test,982386713745,7996 Wilkinson Plains Jason Cliff Street,1831,Proprietary,Melbourne,Same,0,0
Sacred Heart Hospital On The Emerald Coast,christian@witting-conroy.test,2992502123029,73030 Nickolas Crossroad Jimmy Cove Street,1771,Unknown,Miramar Beach,Same,0,0
Doctors Hospital,milford_rempel@kuphal.example,6754698233451,236 Efren Crest Leuschke Fort Street,1878,Unknown,Coral Gables,Above,0,0
Florida State Hospital Unit 31 Med,inge@jerde.test,563195443721,5716 Raye Squares Hammes Divide Street,1809,Government,Chattahoochee,None,0,0
Lakewood Ranch Medical Center,kendra_lakin@huels-sporer.example,337794332676,7881 Leisha Roads Stamm Keys Street,1990,Proprietary,Bradenton,Same,0,0
St Cloud Regional Medical Center,dorian@cremin.example,3584671076163,806 Hoppe Fork Cormier Wells Street,1751,Proprietary,Saint Cloud,Same,0,0
St Vincent's Medical Center Southside,brigitte.brown@spinka-rath.test,8566269993244,22938 Sherika Center Jared Lodge Street,1701,Private,Jacksonville,Same,0,0
Sacred Heart Hospital On The Gulf,lynnette_johns@bartell-weber.test,3814843891732,2128 Jason Landing O'Kon Plaza Street,1807,Private,Port Saint Joe,Same,0,0
West Kendall Baptist Hospital,eleanor@zieme.example,2125183382246,432 Heller Crossing Lemuel Falls Street,1922,Private,Miami,Above,0,0
Viera Hospital,george@jacobi.example,6722697253298,7638 Mose Place Olen Light Street,1925,Private,Melbourne,Same,0,0
Palm Bay Hospital,carline.weimann@ernser-blick.example,12427969205443,9412 Evan Curve Wiegand Fork Street,1980,Proprietary,Palm Bay,Same,0,0
Florida Hospital Wesley Chapel,travis_wilderman@powlowski.test,147318433601292,73182 Cornelius Orchard Audie Drive Street,1889,Private,Wesley Chapel,Same,0,0
Poinciana Medical Center,lou.wiza@ward-smith.example,3569146668710,1601 Mickey Union Karen Harbor Street,1777,Proprietary,Kissimmee,Same,0,0
St Vincents Medical Center - Clay County,nelida_bernier@hickle.example,38515407127515,7765 Olson Mountains Hessel Union Street,1824,Private,Middleburg,Same,0,0
Regional General Hospital Williston,bertram@powlowski.test,18683278441381,197 Lakin Land Zemlak Drives Street,1936,Proprietary,Williston,None,0,0
"Miami Medical Center, The",julie@kutch-heathcote.example,3733323022448,89402 Zelma Drive Anibal Neck Street,1912,Proprietary,Miami,None,0,0
Oviedo Medical Center,gwyn.olson@roberts.example,8868441749523,3069 Mckenzie Rapids Jeraldine Junctions Street,1782,Proprietary,Oviedo,None,0,0
Florida Hospital Wauchula,chantell@mcglynn-bruen.test,2649667045909,80562 Feest Forge Botsford Row Street,1829,Private,Wauchula,Same,0,0
Shands Live Oak Regional Medical Center,dewey.west@wunsch.test,8862335886454,4687 Chance Stream Jenell Hills Street,1735,Proprietary,Live Oak,Same,0,0
Lake Butler Hospital,bill.johnson@harvey-lebsack.test,6708675444147,62353 Eleonor Lake Nienow Lock Street,1937,Proprietary,Lake Butler,None,0,0
Calhoun-liberty Hospital,ian@schroeder-lebsack.example,5025706967917,109 Elden Mount Oberbrunner Islands Street,2002,Private,Blountstown,Same,0,0
George E Weems Memorial Hospital,roseanne_trantow@boyer.example,534863457231,27842 Abernathy Unions Ashley Rapid Street,1856,Government,Apalachicola,None,0,0
Doctors Memorial Hospital,harvey.graham@batz-king.test,8526705902805,8419 Gusikowski Glen John Port Street,1820,Government,Bonifay,Same,0,0
Northwest Florida Community Hospital,bobbie_ruecker@marks.example,17842654472542,4692 Towne Locks Turner Trail Street,1797,Private,Chipley,Same,0,0
Hendry Regional Medical Center,hai@herman-kris.test,336555126940,603 Maida Shore Irwin Curve Street,1993,Unknown,Clewiston,Same,0,0
Shands Starke Regional Medical Center,enoch@leffler-kilback.example,3545508966521,3184 Kutch Hills Kip Meadows Street,1950,Proprietary,Starke,Same,0,0
Madison County Memorial Hospital,jerrod.huel@nikolaus.test,3521177835166,70048 Tyler Tunnel Watsica Mill Street,1806,Government,Madison,Same,0,0
Fishermen's Community Hospital,lamonica.homenick@hodkiewicz-roberts.example,50815982709317,3901 Nilda Points Maricela Village Street,2014,Private,Marathon,Same,0,0
Mariners Hospital,alva_crist@nader-reinger.test,5039385386615,496 Kuhlman Streets Towne Lights Street,1962,Private,Tavernier,Same,0,0
Johns Hopkins All Children's Hospital,les_treutel@rowe.test,568472790523,2632 Hoyt Mills Marquardt Mills Street,1802,Unknown,Saint Petersburg,None,0,0
Nicklaus Children's Hospital,bobbie.bailey@wuckert.test,23414393836112,183 Terry Island Kohler Views Street,1881,Private,Miami,None,0,0
Shriners Hospitals For Children-tampa,trinidad@schultz.example,862913833465,84268 Mitchel Parkway Rogahn Tunnel Street,1796,Unknown,Tampa,None,0,0
Nemours Children's Hospital,anibal_jakubowski@leannon.example,6183015355452,2439 Frami Vista Gladis Land Street,2018,Private,Orlando,None,0,0
Hamilton Medical Center,genoveva.kuvalis@mertz.example,85016655621810,271 Alva Highway Lisandra Island Street,1835,Private,Dalton,Same,0,0
